#{"t_start": 1720143818.8607912, "env_id": "OldModuleMagicTowerEnv_6x6"}
r,l,t
21.1,40,3584.296112
-5.0,112,3585.533211
44.7,31,3585.881237
7.7,57,3588.786248
19.7,36,3589.175312
21.5,65,3589.882539
19.6,41,3590.328802
-29.5,56,3590.946573
31.1,50,3593.060241
17.7,38,3593.46998
22.4,52,3594.044244
26.5,22,3594.283028
43.3,27,3594.580602
13.1,39,3595.02022
25.5,52,3595.618116
-19.7,48,3597.488157
25.9,19,3597.694196
25.1,27,3597.986752
-13.6,115,3599.250555
21.5,36,3599.653791
16.7,39,3602.535283
38.1,52,3603.095852
37.7,38,3603.506065
-4.7,64,3604.201113
27.5,50,3604.759189
21.0,36,3606.663242
21.6,80,3607.518169
41.7,34,3607.898062
26.7,20,3608.109902
41.3,38,3608.529291
-169.2,323,3614.051498
40.1,32,3618.061386
35.9,38,3618.46962
47.1,25,3618.739714
26.3,24,3618.996589
44.3,26,3619.279278
41.1,31,3619.628696
37.5,31,3619.965886
11.1,59,3620.620559
14.9,48,3622.544261
12.1,76,3623.366809
24.5,33,3623.724442
44.5,24,3623.989596
21.7,34,3624.371299
19.9,34,3624.750418
-4.8,90,3627.560639
7.5,50,3628.102264
21.3,38,3628.513502
25.1,27,3628.813348
17.5,49,3629.359541
9.3,41,3631.569019
-2.7,80,3632.43386
21.3,38,3632.843915
20.5,28,3633.157866
58.1,59,3633.820233
23.5,25,3635.969801
18.1,61,3636.624424
44.5,24,3636.882324
24.3,26,3637.161664
-22.0,109,3638.360559
-25.9,74,3641.493077
12.7,43,3641.95848
-23.2,148,3643.587121
43.5,34,3646.619601
-5.5,63,3647.301021
21.7,43,3647.759582
43.1,20,3647.972794
14.1,56,3648.586265
24.5,24,3648.854036
23.1,29,3649.178114
20.3,48,3651.276509
16.7,59,3651.907424
